iShares Core S&P 500 ETF
Fund Holdings as of,"Nov 18, 2022"
Inception Date,"May 15, 2000"
Shares Outstanding,"759,850,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"ROL","ROLLINS INC","Industrials","Equity","87,838,233.34","0.03","87,838,233.34","2,068,729.00","42.46","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MKTX","MARKETAXESS HOLDINGS INC","Financials","Equity","87,165,520.17","0.03","87,165,520.17","335,523.00","259.79","United States","NASDAQ","USD","1.00","USD","-"
"FOXA","FOX CORP CLASS A","Communication","Equity","85,990,225.08","0.03","85,990,225.08","2,780,156.00","30.93","United States","NASDAQ","USD","1.00","USD","-"
"PARA","PARAMOUNT GLOBAL CLASS B","Communication","Equity","85,473,753.42","0.03","85,473,753.42","4,580,587.00","18.66","United States","NASDAQ","USD","1.00","USD","-"
"LYV","LIVE NATION ENTERTAINMENT INC","Communication","Equity","85,338,929.73","0.03","85,338,929.73","1,288,913.00","66.21","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CCL","CARNIVAL CORP","Consumer Discretionary","Equity","83,371,806.07","0.03","83,371,806.07","8,803,781.00","9.47","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HII","HUNTINGTON INGALLS INDUSTRIES INC","Industrials","Equity","83,268,881.13","0.03","83,268,881.13","366,323.00","227.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WRK","WESTROCK","Materials","Equity","83,197,856.19","0.03","83,197,856.19","2,278,769.00","36.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAL","AMERICAN AIRLINES GROUP INC","Industrials","Equity","82,525,316.40","0.03","82,525,316.40","5,873,688.00","14.05","United States","NASDAQ","USD","1.00","USD","-"
"CMA","COMERICA INC","Financials","Equity","81,939,226.50","0.03","81,939,226.50","1,172,235.00","69.90","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AAP","ADVANCE AUTO PARTS INC","Consumer Discretionary","Equity","80,609,340.00","0.03","80,609,340.00","546,504.00","147.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"TPR","TAPESTRY INC","Consumer Discretionary","Equity","79,633,880.96","0.03","79,633,880.96","2,275,904.00","34.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FFIV","F5 INC","Information Technology","Equity","79,326,224.64","0.03","79,326,224.64","531,072.00","149.37","United States","NASDAQ","USD","1.00","USD","-"
"BBWI","BATH AND BODY WORKS INC","Consumer Discretionary","Equity","79,170,048.24","0.03","79,170,048.24","2,070,888.00","38.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IVZ","INVESCO LTD","Financials","Equity","78,158,845.70","0.03","78,158,845.70","4,126,655.00","18.94","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","77,799,028.80","0.03","77,799,028.80","604,640.00","128.67","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BIO","BIO RAD LABORATORIES INC CLASS A","Health Care","Equity","77,584,431.24","0.03","77,584,431.24","194,877.00","398.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SBNY","SIGNATURE BANK","Financials","Equity","76,292,611.29","0.03","76,292,611.29","577,843.00","132.03","United States","NASDAQ","USD","1.00","USD","-"
"RHI","ROBERT HALF","Industrials","Equity","76,164,551.00","0.03","76,164,551.00","1,008,802.00","75.50","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FBHS","FORTUNE BRANDS HOME AND SECURITY I","Industrials","Equity","75,818,750.07","0.03","75,818,750.07","1,177,127.00","64.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNW","PINNACLE WEST CORP","Utilities","Equity","75,224,212.18","0.02","75,224,212.18","1,020,266.00","73.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WHR","WHIRLPOOL CORP","Consumer Discretionary","Equity","73,905,331.50","0.02","73,905,331.50","501,325.00","147.42","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRT","FEDERAL REALTY INVESTMENT TRUST RE","Real Estate","Equity","71,350,800.37","0.02","71,350,800.37","658,157.00","108.41","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"AOS","A O SMITH CORP","Industrials","Equity","71,053,731.04","0.02","71,053,731.04","1,159,493.00","61.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WYNN","WYNN RESORTS LTD","Consumer Discretionary","Equity","69,859,048.00","0.02","69,859,048.00","919,198.00","76.00","United States","NASDAQ","USD","1.00","USD","-"
"HAS","HASBRO INC","Consumer Discretionary","Equity","69,575,904.00","0.02","69,575,904.00","1,168,950.00","59.52","United States","NASDAQ","USD","1.00","USD","-"
"CTLT","CATALENT INC","Health Care","Equity","69,400,708.80","0.02","69,400,708.80","1,612,470.00","43.04","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ZION","ZIONS BANCORPORATION","Financials","Equity","68,926,269.72","0.02","68,926,269.72","1,360,029.00","50.68","United States","NASDAQ","USD","1.00","USD","-"
"SEE","SEALED AIR CORP","Materials","Equity","67,127,949.34","0.02","67,127,949.34","1,312,631.00","51.14","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"PNR","PENTAIR","Industrials","Equity","66,808,129.08","0.02","66,808,129.08","1,483,636.00","45.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"BEN","FRANKLIN RESOURCES INC","Financials","Equity","66,154,400.75","0.02","66,154,400.75","2,529,805.00","26.15","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NCLH","NORWEGIAN CRUISE LINE HOLDINGS LTD","Consumer Discretionary","Equity","61,442,699.64","0.02","61,442,699.64","3,753,372.00","16.37","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWSA","NEWS CORP CLASS A","Communication","Equity","61,299,843.11","0.02","61,299,843.11","3,438,017.00","17.83","United States","NASDAQ","USD","1.00","USD","-"
"AIZ","ASSURANT INC","Financials","Equity","60,933,866.70","0.02","60,933,866.70","487,666.00","124.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","60,621,223.41","0.02","60,621,223.41","1,947,357.00","31.13","United States","NASDAQ","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","59,449,565.18","0.02","59,449,565.18","2,085,218.00","28.51","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"GNRC","GENERAC HOLDINGS INC","Industrials","Equity","59,315,150.61","0.02","59,315,150.61","576,603.00","102.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","55,540,792.80","0.02","55,540,792.80","2,276,262.00","24.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ALK","ALASKA AIR GROUP INC","Industrials","Equity","55,043,142.12","0.02","55,043,142.12","1,179,159.00","46.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LNC","LINCOLN NATIONAL CORP","Financials","Equity","53,278,042.51","0.02","53,278,042.51","1,412,087.00","37.73","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UBFUT","CASH COLLATERAL USD UBFUT","Cash and/or Derivatives","Cash Collateral and Margins","52,383,800.00","0.02","52,383,800.00","52,383,800.00","100.00","United States","-","USD","1.00","USD","Oct 01, 2015"
"LUMN","LUMEN TECHNOLOGIES INC","Communication","Equity","50,045,395.27","0.02","50,045,395.27","8,525,621.00","5.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MHK","MOHAWK INDUSTRIES INC","Consumer Discretionary","Equity","46,364,386.51","0.02","46,364,386.51","463,783.00","99.97","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","45,580,998.45","0.02","45,580,998.45","3,414,307.00","13.35","United States","NASDAQ","USD","1.00","USD","-"
"RL","RALPH LAUREN CORP CLASS A","Consumer Discretionary","Equity","39,526,768.80","0.01","39,526,768.80","384,240.00","102.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DVA","DAVITA INC","Health Care","Equity","36,781,661.70","0.01","36,781,661.70","520,618.00","70.65","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FOX","FOX CORP CLASS B","Communication","Equity","35,917,760.02","0.01","35,917,760.02","1,232,593.00","29.14","United States","NASDAQ","USD","1.00","USD","-"
"VNO","VORNADO REALTY TRUST REIT","Real Estate","Equity","35,740,727.22","0.01","35,740,727.22","1,490,439.00","23.98","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DISH","DISH NETWORK CORP CLASS A","Communication","Equity","33,735,318.11","0.01","33,735,318.11","2,215,057.00","15.23","United States","NASDAQ","USD","1.00","USD","-"
"NWS","NEWS CORP CLASS B","Communication","Equity","19,617,585.73","0.01","19,617,585.73","1,079,669.00","18.17","United States","NASDAQ","USD","1.00","USD","-"
"ESZ2","S&P500 EMINI DEC 22","Cash and/or Derivatives","Futures","0.00","0.00","981,578,000.00","4,940.00","3,974.00","-","Index And Options Market","USD","1.00","USD","-"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY VEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The iShares Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Barclays, Bloomberg Finance L.P., BlackRock Index Services, LLC, Cohen & Steers Capital Management, Inc., European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Services, LLC, India Index Services & Products Limited, JPMorgan Chase & Co., Japan Exchange Group, MSCI Inc., Markit Indices Limited, Morningstar, Inc., The NASDAQ OMX Group, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), New York Stock Exchange, Inc., Russell or S&P Dow Jones Indices LLC. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE nor NAREIT makes any warranty regarding the FTSE NAREIT Equity REITS Index, FTSE NAREIT All Residential Capped Index or FTSE NAREIT All Mortgage Capped Index; all rights vest in NAREIT. Neither FTSE nor NAREIT makes any warranty regarding the FTSE EPRA/NAREIT Developed Real Estate ex-U.S. Index, FTSE EPRA/NAREIT Developed Europe Index or FTSE EPRA/NAREIT Global REIT Index; all rights vest in FTSE, NAREIT and EPRA.“FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2021 BlackRock, Inc. All rights reserved. iSHARES and BLACKROCK are registered trademarks of BlackRock, Inc., or its subsidiaries. All other marks are the property of their respective owners.
ICRMH0421U/S-1620308"
